city,state,text,totalScore,cleaned_review,sentiment_score,sentiment
Kabupaten Pacitan,Jawa Timur,Cukup menantang,4.4,menantang,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tiket dewasa @20rb...
Fasilitas untuk wisatawan ok.
Guide local ramah..jajanan dan souvenir harga terjangkau ..
Lokasi bersih .
Mantabbb....👍👍",4.4,tiket dewasa 20rb fasilitas wisatawan ok guide local ramahjajanan souvenir harga terjangkau lokasi bersih mantabbb,0.25,Positif
Kabupaten Pacitan,Jawa Timur,"Masya Allah ini salah satu Goa terindah yg pernah saya kunjungi, kalau wisata ke pacitan selain berkunjung ke pantai²nya yang bagus, Goa Gong ini salah satu destinasi yang wajib dikunjungi, salah satu goa stalaktit & stalagmit terindah di Asia Tenggara, kedalaman goa sekitar 300 meter dengan aneka bebatuan indah di dalamnya, kita bisa sewa lampu senter dan jasa pandu sebesar 30rb untuk membersamai kita dan menjelaskan informasi lengkap tentang goa ini selama di dalam, gak akan nyesel pokoknya. Cuma area parkir dan lokasi Goa cukup jauh hrs menempuh jalan kaki sekitar 300 meteran dgn medan yg agak nanjak.",4.4,masya allah salah goa terindah yg kunjungi wisata pacitan berkunjung pantai²nya bagus goa gong salah destinasi wajib dikunjungi salah goa stalaktit stalagmit terindah asia tenggara kedalaman goa 300 meter aneka bebatuan indah dalamnya sewa lampu senter jasa pandu 30rb membersamai informasi lengkap goa gak nyesel pokoknya area parkir lokasi goa hrs menempuh jalan kaki 300 meteran dgn medan yg nanjak,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempatnya bagus,4.4,tempatnya bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Baik,4.4,,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempat panas atau sumuk. Karena di dalam tanah. Untung ada kipas besar. Tempat licin karena air. Jadi harus pegang pagar dan hati hati.,4.4,panas sumuk tanah untung kipas licin air pegang pagar hati hati,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Gua eksotis dgn stalaktit dan stalakmit yg menakjubkan. Perlu kekuatan kaki utk menjelejahi rute naik turun dalam gua. Dibeberapa tpt masih perlu ditambah lampu kecil tpt sbg pemandu kaki berpijak, agar pengunjung aman dan nyaman.

Perlu edukasi bagi pengunjung agar tidak menyentuh ujung stalaktit dan stalakmit yg masih ""hidup""  agar tetap tumbuh indah bersama waktu.

Bagi penggemar akik, di sini terdapat pasar akik dan aneka hiasan berbahan dasar batu cantik, dgn harga terjangkau.  Tersedia juga oleh2 makanan tradisional khas pacitan yg sulit anda tempat lain.",4.4,gua eksotis dgn stalaktit stalakmit yg menakjubkan kekuatan kaki utk menjelejahi rute turun gua dibeberapa tpt ditambah lampu tpt sbg pemandu kaki berpijak pengunjung aman nyaman edukasi pengunjung menyentuh ujung stalaktit stalakmit yg hidup tumbuh indah penggemar akik pasar akik aneka hiasan berbahan dasar batu cantik dgn harga terjangkau tersedia oleh2 makanan tradisional khas pacitan yg sulit,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Bagus sekali,4.4,bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Di dalam gelap dan panas , disarankan memakai sepatu . Ada jasa sewa senter dan Poto langsung jadi .",4.4,gelap panas disarankan memakai sepatu jasa sewa senter poto langsung,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Bikin berkeringat, kalau masuk jangan lupa bawa kipas ya gaes yaa. Keindahan stalagmit dan stalagtitnya gak perlu diragukan lagi",4.4,bikin berkeringat masuk lupa bawa kipas ya gaes yaa keindahan stalagmit stalagtitnya gak diragukan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Pengalaman menyenangkn, berkeringat di dlm GOA GONG....perlu dibuat ventilasi",4.4,pengalaman menyenangkn berkeringat dlm goa gongperlu ventilasi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Masuknya antri
Rame sekali saat hari libur
Tarif dewasa 20k,anak 5k
Jasa ojek 5k
Ada juga
jasa pemandu 30k
Senter 5k,payung 5k",4.4,masuknya antri rame libur tarif dewasa 20kanak 5k jasa ojek 5k jasa pemandu 30k senter 5kpayung 5k,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Betul2 alam yg menakjubkan,4.4,betul2 alam yg menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa yg bener"" unik dengan goa yg panjang sekali dan dalam,bnyk batu"" yg unik",4.4,goa yg bener unik goa yg dalambnyk batu yg unik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sangat ramai menguras tenaga bgt,4.4,ramai menguras tenaga bgt,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Cocok buat beli oleh"" sale pisang, karena di sini 1 pax 12.500 sedangkan kalo di pusat oleh"" harganya 25.000",4.4,cocok beli sale pisang 1 pax 12500 kalo pusat harganya 25000,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Gua yg begitu indah luas dan ramai pengunjungnya...terutama di hari libur,4.4,gua yg indah luas ramai pengunjungnyaterutama libur,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Takjub,4.4,takjub,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Saya baru pertama kali ini wisata di goa Gong. Guanya indah sekali dan dalam. Dijangkau dari jalan raya cukup dekat. Kendaraan roda 4 dan bus ada lahan parkir yang luas di dekatnya.
Tiket masuk Rp. 20.000,-
Keunikan dari ornamen Goa Gong Pacitan yaitu ada satu stalagtit yang menggelantung lebar kalau dipukul pakai tangan akan menghasilkan bunyi seperti gong.
Ornamen stalaktit dan stalakmit sangat indah dan megah. Gua yang sangat luas dan dalam ini diklaim sebagai gua terindah di Asia Tenggara.
Jika berwisata ke Jawa Timur jadikanlah gua ini sebagai salah satu destinasi Anda.",4.4,kali wisata goa gong guanya indah dijangkau jalan raya kendaraan roda 4 bus lahan parkir luas dekatnya tiket masuk rp 20000 keunikan ornamen goa gong pacitan stalagtit menggelantung lebar dipukul pakai tangan menghasilkan bunyi gong ornamen stalaktit stalakmit indah megah gua luas diklaim gua terindah asia tenggara berwisata jawa timur jadikanlah gua salah destinasi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Luar biasa keindahan goa gong pacitan,sangat indah stalaktit dan stalakmit menjulang tinggi.",4.4,keindahan goa gong pacitansangat indah stalaktit stalakmit menjulang,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Eksotik dan mengagumkan,4.4,eksotik mengagumkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Untuk menuju ke lokasinya (penjualan tiket) kita perlu naik ojek terlebih dahulu karena lumayan jauh dr parkiran bis ,itu pun jalannya agak menanjak , jd kalo jalan kaki lumayan capek , trus untuk masuk ke area Goanya kita juga hrs jalan kaki sejauh kurang lebih 800m dg menyusuri anak tangga untuk naik kelokasi goanya ,, dan setelah smpai dipintu masuk goa kita harus mempersiapkan lampu senter juga kipas ,, karna didalam goa pastinya agak gelap dan engap saking banyaknya pengunjung yg masuk",4.4,lokasinya penjualan tiket ojek lumayan dr parkiran bis jalannya menanjak jd kalo jalan kaki lumayan capek trus masuk area goanya hrs jalan kaki 800m dg menyusuri anak tangga kelokasi goanya smpai dipintu masuk goa lampu senter kipas karna didalam goa pastinya gelap engap saking banyaknya pengunjung yg masuk,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Kebetulan tdk begitu suka wisata gua.,4.4,tdk suka wisata gua,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Hati2 di dalam curam bgt dan batu2 annya licin.di sediakan tourguide,kipas dan senter tp semua nya tidak termasuk tiket masuk.batu2 didalam nya sangat menakjubkan...",4.4,hati2 curam bgt batu2 annya licindi sediakan tourguidekipas senter tp nya tiket masukbatu2 didalam nya menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Indah dan mengesankan mengunjungi gua ini.... Rasa cape utk menempuh Gua terbaysr lunas dgn pemandangan indah dan cantikny gua gong....,4.4,indah mengesankan mengunjungi gua cape utk menempuh gua terbaysr lunas dgn pemandangan indah cantikny gua gong,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Anuuu........,4.4,anuuu,0.0,Netral
Kabupaten Pacitan,Jawa Timur,MENYEJUKKAN DAN MEMBERIKAN KENYAMANAN SUASANA HATI,4.4,menyejukkan kenyamanan suasana hati,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Wisata alam cocok buat edukasi anak, harga tiket masuk 20ribu per orang, parkir kendaraan roda 4 5ribu per unit, dari parkiran ke lokasi pintu masuk ada ojek, jalan kaki lebih kurang 150 meter",4.4,wisata alam cocok edukasi anak harga tiket masuk 20ribu orang parkir kendaraan roda 4 5ribu unit parkiran lokasi pintu masuk ojek jalan kaki 150 meter,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Pemandangan di dalam gua sangat bagus..,4.4,pemandangan gua bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa gong adalah goa terbaik di Asia Tenggara dan masuk dlm.Unesco..di dalam gua ada tangga tangga dari besi turun kebawah sampai kurang lebih 300 mtr, di dalamnya terdapat sendang (kolam kecil berisi air dari tetesan stalaktit), ada sendang utk.cuci muka dan mitosnya bikin awet muda, ada juga salah satu sendang yg.di percaya buang sial dengan melemparkan koin ke dalam sendang tsb. Ada baiknya ketika berkunjung disarankan menggunakan guide dg.bayar 30 ribu krn.kedalamnya sangat gelap, guide juga akan menceritakan sejarah /keadaan goa gong tersebut. Pengunjung juga di sarankan menyewa baterai dg.bayar 5 rb. Di dalam goa terdapat banyak stalaktit yang indah-indah...Sayang sekali klu.tempat wisata ini tidak di kunjungi.",4.4,goa gong goa terbaik asia tenggara masuk dlmunescodi gua tangga tangga besi turun kebawah 300 mtr dalamnya sendang kolam berisi air tetesan stalaktit sendang utkcuci muka mitosnya bikin awet muda salah sendang ygdi percaya buang sial melemparkan koin sendang tsb baiknya berkunjung disarankan guide dgbayar 30 ribu krnkedalamnya gelap guide menceritakan sejarah goa gong pengunjung sarankan menyewa baterai dgbayar 5 rb goa stalaktit indahindahsayang klutempat wisata kunjungi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,😌😌😌😌😌😍,4.4,,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempat rekreasi paling Alami,4.4,rekreasi alami,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Didalam guanya tempatnya bagus, bikin qt terpukau... Tapi sayang jalan menuju guanya perlu semangat 45 dengan melewati banyaknya anak tangga... Bikin kaki cukup lelah...",4.4,didalam guanya tempatnya bagus bikin qt terpukau sayang jalan guanya semangat 45 melewati banyaknya anak tangga bikin kaki lelah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Epic place!!
Amazing and beautiful stalagmites and stalactites!!",4.4,epic place amazing and beautiful stalagmites and stalactites,0.5166666666666667,Positif
Kabupaten Pacitan,Jawa Timur,Salah satu destinasi yg wajib dikunjungi kalao ke pacitan,4.4,salah destinasi yg wajib dikunjungi kalao pacitan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempatnya gelap sudah ada blower untuk mendinginkan udara didalam goa,4.4,tempatnya gelap blower mendinginkan udara didalam goa,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Keren,4.4,keren,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Luar biasa, tiada yg lebih bagus.",4.4,tiada yg bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Yg sedang berakhir pekan di pantai klayar, tetep hati2, air laut sedang pasang.",4.4,yg pekan pantai klayar tetep hati2 air laut pasang,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Nice place,4.4,nice place,0.6,Positif
Kabupaten Pacitan,Jawa Timur,"Di dalam goa agak gelap, butuh senter untuk penerangan jalan karena agak licin jalannya.",4.4,goa gelap butuh senter penerangan jalan licin jalannya,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Exotic.....,4.4,exotic,0.5,Positif
Kabupaten Pacitan,Jawa Timur,Pengab di dalam goa namanya juga goa buat foto bagus karena sdh di tambah lampu2,4.4,pengab goa namanya goa foto bagus sdh lampu2,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Goa terbaik yang pernah saya kunjungi,4.4,goa terbaik kunjungi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Bagus ,eksotis,walau berkali2 kesini,tetep tdk  bosen",4.4,bagus eksotiswalau berkali2 kesinitetep tdk bosen,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Mantaaaaaab sesuai dngn yg saya inginkan,4.4,mantaaaaaab sesuai dngn yg,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Akses dari parkiran ke pintu masuk goa gong nya lumayan jauh dan menanjak, jadi harus siap dan kuat untuk jalan.
Ada jasa ojek motor kok harganya 5rb permotor.

Didalam goa sedikit pengap, tp tetap dibeberapa titik disediakan blower.

Dari kesemua nya tetap kok Gua Gong it's the Best, cantik dan indah bgt. Subhanallah....",4.4,akses parkiran pintu masuk goa gong nya lumayan menanjak kuat jalan jasa ojek motor harganya 5rb permotor didalam goa pengap tp dibeberapa titik disediakan blower kesemua nya gua gong its the best cantik indah bgt subhanallah,1.0,Positif
Kabupaten Pacitan,Jawa Timur,"Tempat parkir agak jauh dari goa,tapi bisa sewa ojek. Bagian dalam bagus dan sudah ada jalurnya, gelap tapi bisa sewa senter 5000 dan panas tapi bisa beli kipas.",4.4,parkir goatapi sewa ojek bagus jalurnya gelap sewa senter 5000 panas beli kipas,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Suasana didalam amazing😆😆😆,4.4,suasana didalam amazing,0.6000000000000001,Positif
Kabupaten Pacitan,Jawa Timur,Goa terbaik dipacitan jawa timur,4.4,goa terbaik dipacitan jawa timur,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Masya Allah...
Maha besar Allah sang pencipta alam",4.4,masya allah maha allah sang pencipta alam,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Keren,4.4,keren,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Bersyukur bisa melihat keindahan dan keajaiban alam ciptaan Tuhan,4.4,bersyukur keindahan keajaiban alam ciptaan tuhan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Pacitan keren
Bener2 Goa yg unik dengan stalagtit & stalagmit'y🤘🤟🤜🤛👏👏👏👏",4.4,pacitan keren bener2 goa yg unik stalagtit stalagmity,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa nya luas dan indah, menakjubkan
Cuma parkir agak lumayan jauh bagi yang malas jalan ,naik ojek 5000 rupiah
Tiket masuk 20.000/orang",4.4,goa nya luas indah menakjubkan parkir lumayan malas jalan ojek 5000 rupiah tiket masuk 20000orang,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Gorengan disini harganya sangat minimal, tapi dengan rasanya yang maksimal, recommend pokoknya.
Dan buah pisangnya bagus² kualitasnya, murah lagi
Tapi untuk masuk ke dalam gua, saya tidak recomend, karena didalam gelap dan lembab
Jika phobia gelap, mending ga usah masuk, cukup dengan tetap menikmati jajanan dan oleh-oleh khas sini saja",4.4,gorengan harganya minimal maksimal recommend pokoknya buah pisangnya bagus² kualitasnya murah masuk gua recomend didalam gelap lembab phobia gelap mending ga masuk menikmati jajanan oleholeh khas,-0.1,Negatif
Kabupaten Pacitan,Jawa Timur,"Tempatnya bagus. Sebaiknya kesana bukan di hari libur, karena akan rameee banget, berdesakan dan terburu di dalam gua, lebih baik pas hari2 kerja saja. Dan sebaiknya menggunakan jasa pemandu, supaya bisa sambil dijelaskan.",4.4,tempatnya bagus kesana libur rameee banget berdesakan terburu gua pas hari2 kerja jasa pemandu,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Subhanallah... Kebesaran Allah...,4.4,subhanallah kebesaran allah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Guanya cukup dalam dan menurun tp aman dan asyik, stalaktit stalakmitnya dgn pendaran cahaya lampu aneka warna menambah eksotis",4.4,guanya menurun tp aman asyik stalaktit stalakmitnya dgn pendaran cahaya lampu aneka warna menambah eksotis,0.0,Netral
Kabupaten Pacitan,Jawa Timur,👍🏻👍🏻👍🏻👍🏻,4.4,,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Lumayanlah...,4.4,lumayanlah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Mantap,4.4,mantap,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sangat Indah. Surga bagi para petualang.,4.4,indah surga petualang,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa Gong merupakan gua alam yang terjadi dengan sendirinya dengan kedalaman kurang lebih 150 m,di sana terdapat berbagai bentuk stalagnit dan stalagtit.",4.4,goa gong gua alam kedalaman 150 mdi bentuk stalagnit stalagtit,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Bismillah mampirlah ke kota Pacitan dimana disana merupakan jalur rute gerilya bapak TNI kita bapak Jendral Soedirman,Napak tilas sejarah berikut wisata alamnya masih asri dan bagus untuk spot fotografi.",4.4,bismillah mampirlah kota pacitan dimana disana jalur rute gerilya tni jendral soedirmannapak tilas sejarah wisata alamnya asri bagus spot fotografi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempatnya bagus..,4.4,tempatnya bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Goa alami yg sagat bagus di pingiran kota pacitan,4.4,goa alami yg sagat bagus pingiran kota pacitan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,indah,4.4,indah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Destinasi wisata yg menakjubkan..pacitan kota 1001 goa,4.4,destinasi wisata yg menakjubkanpacitan kota 1001 goa,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Slalu jadi alasan untuk pulang,4.4,slalu alasan pulang,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sangat bagus namun ada sedikit yang perlu dibenahi tata lampunya seharusnya ada yang terang kurang dari 2 menit stelahnya lampu mati tak lebih dari 1 menit hingga kesan extrimnya mengena.,4.4,bagus dibenahi tata lampunya terang 2 menit stelahnya lampu mati 1 menit kesan extrimnya mengena,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempatnya nyaman buat refreshing,4.4,tempatnya nyaman refreshing,0.5,Positif
Kabupaten Pacitan,Jawa Timur,Stalagtit stalagmit yg luar biasa....,4.4,stalagtit stalagmit yg,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Salah satu tempat wisata yang cukup menarik, hanya perlu mempercantik sedikit",4.4,salah wisata menarik mempercantik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Seru,4.4,seru,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Kebetulan lg barengan sama rombongan gak tau diri, suka serobot antrian... 🥺",4.4,lg barengan rombongan gak tau suka serobot antrian,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Goa Gong Pacitan,4.4,goa gong pacitan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Luar biasa.....parkiran luas,   jarak ke goa nya juga gak jauh, fasilitas tempat makan, toilet dan mushola ada semua,
Makanan ringannya enak, gorengan enak, masyarakatnya ramah,

Goa nya sdiri keren, kerenn banget..rugi kalo belom liat sdiri..",4.4,biasaparkiran luas jarak goa nya gak fasilitas makan toilet mushola makanan ringannya enak gorengan enak masyarakatnya ramah goa nya sdiri keren kerenn bangetrugi kalo belom liat sdiri,-0.03333333333333333,Negatif
Kabupaten Pacitan,Jawa Timur,Keren,4.4,keren,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempatnya bagus, cocok di jadikan liburan bagi keluarga",4.4,tempatnya bagus cocok jadikan liburan keluarga,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Dua kali kesini dan tidak pernah sepi.. Di dalam goa pun desak2an.. Tempatnya bagus sih, di dalam goa pemandangannya menakjubkan.. Mungkin lain kali kalau kesini di weekdays saja, barangkali agak sepi jadi mau ambil foto bisa leluasa..",4.4,kali kesini sepi goa desak2an tempatnya bagus sih goa pemandangannya menakjubkan kali kesini weekdays barangkali sepi ambil foto leluasa,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempat yang sangat arstistik,4.4,arstistik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Saat berkunjung ke goa gong masih pagi jd masih sedikit sekali pengunjungnya. Tiket masuk saat itu (juli 2022) 20rb/org dengan tambahan parkir mobil 5rb. Dari parkiran mobil menuju tiket masuk ada jasa ojek motor bagi yg minat dengan harga 5rb/motor. Menurutku itu sangat membantu sih karena untuk masuk goanya dr loket tiket masuk juga lumayan jalannya, jd tenaga tidak hbs duluan.
Karena pengalaman pertama, jd kami menggunakan jasa pemandu dengan biaya 30rb dan sewa senter 5rb/senternya. Kesan pertama masuk ke dalam gua, ada rasa takut dan takjub. Guanya luas dan MasyaAllah indah sekali. Tempatnya terawat dan bersih, didalamnya juga ada pagar untuk pegangan serta lampu2 yg indah saat telusur gua.
Ada yang menawarkan jasa juga untuk foto2, foto sepuasnya dg cetak ukuran 5R 2x serta ambil semua soft file dengan harga 50rb.
Ibu pemandu dan mas2 fotonya ramah dan sopan santun. Terimakasih pacitan..",4.4,berkunjung goa gong pagi jd pengunjungnya tiket masuk juli 2022 20rborg tambahan parkir mobil 5rb parkiran mobil tiket masuk jasa ojek motor yg minat harga 5rbmotor menurutku membantu sih masuk goanya dr loket tiket masuk lumayan jalannya jd tenaga hbs duluan pengalaman jd jasa pemandu biaya 30rb sewa senter 5rbsenternya kesan masuk gua takut takjub guanya luas masyaallah indah tempatnya terawat bersih didalamnya pagar pegangan lampu2 yg indah telusur gua menawarkan jasa foto2 foto sepuasnya dg cetak ukuran 5r 2x ambil soft file harga 50rb pemandu mas2 fotonya ramah sopan santun terimakasih pacitan,0.1,Positif
Kabupaten Pacitan,Jawa Timur,Recomended,4.4,recomended,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Siapkan fisik Anda untuk naik naik,4.4,siapkan fisik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Keren pokokknya,4.4,keren pokokknya,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Asik cuma penerangan kurang,4.4,asik penerangan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"jalur jalan tetlalu muter2 memaksa pengunjung melihat souvenir, mestinya diberi pilhan",4.4,jalur jalan tetlalu muter2 memaksa pengunjung souvenir mestinya pilhan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,ini tempat yang sangat aku kenang biar ngak ilang tak simpen disini aja dah,4.4,kenang biar ngak ilang simpen aja dah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Goa alami yang sangat menakjubkan,4.4,goa alami menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sangat bagus,4.4,bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sangat indah ciptaan tuhan...yuk ke goa gong...,4.4,indah ciptaan tuhanyuk goa gong,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Cukup bikin njarem kaki yang ga biasa olahraga, hehe",4.4,bikin njarem kaki ga olahraga hehe,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Pertama kali ke obyek wisata goa gong ini turun dr bisa udh disambut para tukang ojek yanh menawarkan ojek karena memang medan untuk menuju pintu masuk/loket goa gong naik tinggi, harga ojek 5 rb. Murah memang. Namun banyak yang terjebak dlm tawaran murah ini, krna yang dikira naikan ini jauh ternyata hanya dekat banget, kemarin saya lihat banyak yang kecewa karna emang menurutku deket, dan saya merasakannya dengan jalan kaki. Namun untuk para orang tua ya saran saya naik ojek aja. Karna nnti dr loket masuk sampai ke mulut goa jg jalan kaki, lewat jembatan, naik tangga, dr mulut goa masuk ke goa turun ada banyak anak tangga dan pegangan, memang gelap dan gerah namun ada blower dan lampunya. Pemandangan dalam goa indah. Ada juru kamera yg menawarkan jasa dgn cetak (15rb tanpa file) tambah file (5rb kirim WA) ada yang 20rb (cetak+file). Ada yg jual kipas, sewa senter.",4.4,kali obyek wisata goa gong turun dr udh disambut tukang ojek yanh menawarkan ojek medan pintu masukloket goa gong harga ojek 5 rb murah terjebak dlm tawaran murah krna naikan banget kemarin lihat kecewa karna emang menurutku deket merasakannya jalan kaki orang tua ya saran ojek aja karna nnti dr loket masuk mulut goa jg jalan kaki jembatan tangga dr mulut goa masuk goa turun anak tangga pegangan gelap gerah blower lampunya pemandangan goa indah juru kamera yg menawarkan jasa dgn cetak 15rb file file 5rb kirim wa 20rb cetakfile yg jual kipas sewa senter,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sejuk,4.4,sejuk,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Bagus....,4.4,bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tukang ojeg.. tukang senter.. tukang kipas ..meresahkan sekali,4.4,tukang ojeg tukang senter tukang kipas meresahkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Keren goa nya... stalaknit ya indah sekali .goa dengan stalaknit berusia ratusan ribu hingga jutaan tahun yang lalu.,4.4,keren goa nya stalaknit ya indah goa stalaknit berusia ratusan ribu jutaan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Didalam goa gelap penerangan sangat tidak layak. Tidak ada keleluasaan menikmati objek.,4.4,didalam goa gelap penerangan layak keleluasaan menikmati objek,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Salah satu tempat wisata yang masih sangat terjaga keasliannya.
Keren bener pokoknya",4.4,salah wisata terjaga keasliannya keren bener pokoknya,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"geweldige grot, alleen jammer dat de sommige stukken gekleurd belichten",4.4,geweldige grot alleen jammer dat de sommige stukken gekleurd belichten,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempatnya sudah bagus tidak seperti dulu banget, better kalau datang hari senin - Jumat karena tidak ramai.",4.4,tempatnya bagus banget better senin jumat ramai,0.5,Positif
Kabupaten Pacitan,Jawa Timur,Batu di dalam Goa nya bagus. Bercampur dg sinar lampu menghasilkan warna yg lbh kompleks. Cuma harus hati2 krn lantai basah dan tangga agak curam.,4.4,batu goa nya bagus bercampur dg sinar lampu menghasilkan warna yg lbh kompleks hati2 krn lantai basah tangga curam,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Pengalaman bisa kesini, walopun pas kesini super rameeee. Tanjakan yg lumayan cape buat sampe goa. Kenapa goa gong? Soalnya bebatuan disitu kalo dipukul kek bunyi gong. Didalem lumayan panas. Karna rame puol",4.4,pengalaman kesini walopun pas kesini super rameeee tanjakan yg lumayan cape sampe goa goa gong bebatuan disitu kalo dipukul kek bunyi gong didalem lumayan panas karna rame puol,0.3333333333333333,Positif
Kabupaten Pacitan,Jawa Timur,"Tiket masuk 20rb / org. Dr area parkir lumayan nanjak, jalan kaki 5menit aj untuk smp ke loket. Klo bs pk sepatu atau sandal anti slip krn area goa yg basah dan ckup licin. Parkir luas, toilet bnyak, area berbelanja rapi, bersih dan teratur serta ramah tentu ny.",4.4,tiket masuk 20rb org dr area parkir lumayan nanjak jalan kaki 5menit aj smp loket klo bs pk sepatu sandal anti slip krn area goa yg basah ckup licin parkir luas toilet bnyak area berbelanja rapi bersih teratur ramah ny,-0.03333333333333333,Negatif
Kabupaten Pacitan,Jawa Timur,"Kebetulan pas masuk kebarengan rombongan, jd penuh sesak…hrs antri masuknya dgn pengunjung yg keluar, hrs penuh perjuangan unt bisa sampai bagian dalam Goa",4.4,pas masuk kebarengan rombongan jd penuh sesakhrs antri masuknya dgn pengunjung yg hrs penuh perjuangan unt goa,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Ok,4.4,ok,0.5,Positif
Kabupaten Pacitan,Jawa Timur,Menyenangkan,4.4,menyenangkan,0.0,Netral
